Student_ID,School_ID,Grade,Gender,Socioeconomic_Status,Attendance_Rate,Previous_Year_GPA,Dropout_Status
STU24114,SCH339,3,M,Medium,,1.99,N
STU24115,SCH389,2,M,Medium,68.55349069261874,2.24,N
STU24116,SCH011,1,F,High,,3.54,N
STU24117,SCH404,1,M,Low,75.42123269696741,3.2,N
STU24118,SCH068,5,M,Medium,89.65692074496245,3.92,N
STU24119,SCH019,12,F,Low,66.32847293627133,3.5,N
STU24120,SCH119,9,F,Low,78.3913535881746,2.35,N
STU24121,SCH209,8,M,Low,64.60185030103924,3.21,Y
STU24122,SCH049,5,M,Medium,96.72472932080501,2.91,N
STU24123,SCH300,1,F,Low,71.83169692045367,2.16,N
STU24124,SCH396,3,F,Low,60.17372414571294,2.75,N
STU24125,SCH229,11,M,Low,67.34314075032744,1.77,N
STU24126,SCH068,1,F,Medium,78.78483936439696,2.82,N
STU24127,SCH494,10,M,Low,63.13030064691586,2.27,Y
STU24128,SCH108,10,F,Medium,96.27236574915077,2.06,N
STU24129,SCH067,7,M,High,90.14113346010922,2.61,N
STU24130,SCH310,10,F,High,79.78931043718384,2.98,N
STU24131,SCH449,6,M,Medium,82.4817736282,3.39,N
STU24132,SCH278,4,F,Medium,82.4920165743597,2.87,N
STU24133,SCH475,12,M,High,,2.42,N
STU24134,SCH267,11,M,Medium,79.24670643906748,2.6,N
STU24135,SCH474,3,M,Medium,70.15414774773164,2.01,N
STU24136,SCH364,1,M,Low,66.76107126522703,2.37,N
STU24137,SCH232,6,F,Low,,1.41,N
STU24138,SCH470,8,M,Low,63.59562296610916,0.92,N
STU24139,SCH015,7,F,Medium,76.63623860290856,2.44,Y
STU24140,SCH040,5,F,Medium,94.70498051805465,2.88,N
STU24141,SCH274,3,M,Low,75.7222149457426,2.24,N
STU24142,SCH436,3,F,Low,62.995260309974014,3.41,N
STU24143,SCH261,6,M,Medium,66.14921123063641,1.99,N
STU24144,SCH402,4,F,Medium,93.53404327893716,2.26,N
STU24145,SCH231,6,F,Low,,2.98,N
STU24146,SCH382,11,F,Medium,94.23965650672457,1.36,N
STU24147,SCH345,8,F,Low,83.47541298226366,1.91,N
STU24148,SCH426,2,F,High,,2.25,N
STU24149,SCH459,7,F,Medium,86.78242734848426,1.73,N
STU24150,SCH230,1,F,Medium,,2.61,N
STU24151,SCH496,8,F,Medium,82.64960086054153,1.87,N
STU24152,SCH241,1,M,Medium,71.54360009593857,0.63,N
STU24153,SCH413,1,F,High,84.18847384628083,2.32,N
STU24154,SCH042,8,F,Low,70.16908022684662,2.65,N
STU24155,SCH289,11,F,Medium,93.11523408236971,2.69,N
STU24156,SCH460,2,M,Low,71.45496781421696,3.99,Y
STU24157,SCH255,1,M,Low,69.91397854008021,1.51,N
STU24158,SCH064,11,M,Low,65.79852510175685,2.32,Y
STU24159,SCH433,8,M,High,97.57675394620863,2.13,N
STU24160,SCH092,3,M,Medium,73.67876874761454,1.89,N
STU24161,SCH367,10,M,High,96.46126817541806,2.6,N
STU24162,SCH348,6,M,High,87.79852189806333,2.4,N
STU24163,SCH228,5,F,Low,64.82951600674502,1.49,N
STU24164,SCH405,6,F,Medium,94.30166705260116,3.27,N
STU24165,SCH261,2,M,Low,65.32544311522139,2.45,N
STU24166,SCH198,4,M,Medium,,3.71,N
STU24167,SCH251,1,M,Low,76.88363652000676,2.78,N
STU24168,SCH095,1,F,Low,71.56038469337285,3.36,N
STU24169,SCH027,11,M,Low,83.21976043936621,1.9,N
STU24170,SCH129,12,M,High,77.51098807662014,2.83,N
STU24171,SCH025,2,M,Low,76.62659945846761,3.03,N
STU24172,SCH154,9,M,Low,,2.67,N
STU24173,SCH106,10,M,High,59.17010634817355,3.32,N
STU24174,SCH044,6,F,Low,71.71228652599169,3.95,N
STU24175,SCH075,11,F,Medium,71.18001931542736,1.21,N
STU24176,SCH466,9,F,Medium,83.55641327712104,2.82,N
STU24177,SCH422,7,M,High,86.46368910512408,3.46,N
STU24178,SCH244,1,M,High,84.71888411934948,2.43,N
STU24179,SCH086,2,M,Medium,83.03208058271885,4.0,N
STU24180,SCH372,12,F,High,82.75137871905953,2.91,N
STU24181,SCH129,1,F,Low,55.390339958720276,2.74,Y
STU24182,SCH020,11,M,Low,57.3642625595376,3.27,Y
STU24183,SCH272,8,Other,Low,82.26502892654119,2.69,N
STU24184,SCH246,2,F,High,68.86856422460173,2.46,N
STU24185,SCH190,2,F,Low,62.56689837217129,3.08,Y
STU24186,SCH338,11,F,Low,67.78009269728233,3.31,N
STU24187,SCH328,6,F,Medium,92.7390965452275,1.54,N
STU24188,SCH214,12,F,Low,63.243175356379915,2.46,Y
STU24189,SCH167,3,M,Low,83.04758287487788,2.02,N
STU24190,SCH187,4,M,Medium,76.66083335414156,3.27,N
STU24191,SCH222,1,M,Medium,87.01015450342928,1.2,N
STU24192,SCH461,2,M,Low,71.04383422612997,3.13,Y
STU24193,SCH016,3,M,Low,81.23500374932533,0.93,N
STU24194,SCH473,12,M,Low,76.60590232488126,3.16,N
STU24195,SCH297,1,M,Low,79.31139590527775,2.96,N
STU24196,SCH210,6,M,Low,81.49853136395872,2.47,N
STU24197,SCH118,4,M,Low,77.43821236085317,1.84,N
STU24198,SCH082,3,F,Medium,69.92263101631731,2.27,N
STU24199,SCH205,12,F,Medium,81.79780525475826,1.98,N
STU24200,SCH313,10,F,High,99.87698471681361,1.73,N
STU24201,SCH292,3,F,Low,80.1168392233738,2.89,Y
STU24202,SCH391,8,F,Low,77.05982469857311,3.19,N
STU24203,SCH428,7,M,Medium,79.05966905196632,2.17,N
STU24204,SCH407,10,M,High,82.29317433460957,2.51,N
STU24205,SCH084,2,F,Medium,84.04046330482659,3.1,N
STU24206,SCH252,11,M,Low,78.09449352463466,2.98,N
STU24207,SCH225,9,M,Low,63.422967214513044,2.78,N
STU24208,SCH297,10,F,High,100,1.56,N
STU24209,SCH260,12,F,Low,60.28724581912584,2.95,N
STU24210,SCH037,4,F,Low,58.2116581314842,1.53,N
STU24211,SCH182,1,M,Medium,89.27126231877146,1.8,N
STU24212,SCH177,10,F,High,,2.61,Y
STU24213,SCH441,1,F,Medium,83.37915333844506,1.92,N
STU24214,SCH161,11,F,Low,66.72150699064872,1.39,N
STU24215,SCH204,10,M,Low,55.253679782498054,1.41,N
STU24216,SCH140,10,M,Medium,84.09752125222927,1.85,N
STU24217,SCH012,8,M,Medium,73.52398187089884,2.44,Y
STU24218,SCH222,8,F,Medium,100,3.26,N
STU24219,SCH009,12,F,Medium,78.59644202468273,1.93,N
STU24220,SCH175,12,F,Low,58.632359103086316,1.86,N
STU24221,SCH060,6,F,Low,79.35034638484163,2.26,N
STU24222,SCH131,9,F,Low,56.09488098122028,1.56,N
STU24223,SCH117,1,M,Low,83.40826887370682,3.02,N
STU24224,SCH363,11,F,High,73.15127888471454,3.35,N
STU24225,SCH182,3,F,Medium,75.7808866069272,2.4,N
STU24226,SCH275,11,M,Medium,83.02748649878778,2.63,N
STU24227,SCH123,2,F,Low,57.463182356094464,2.59,Y
STU24228,SCH115,7,F,High,76.01296284632126,2.24,Y
STU24229,SCH282,7,M,High,,3.22,N
STU24230,SCH497,11,F,High,74.43188725368263,1.43,Y
STU24231,SCH494,9,F,Low,57.53484087589744,2.93,Y
STU24232,SCH348,1,M,High,92.22711626145308,2.77,N
STU24233,SCH422,1,M,Low,88.5248224284779,2.61,Y
STU24234,SCH311,1,Other,Low,66.82465700851958,1.52,N
STU24235,SCH278,8,F,High,100,2.39,N
STU24236,SCH041,2,M,High,83.4649912983026,2.65,N
STU24237,SCH431,1,M,High,100,3.99,N
STU24238,SCH003,6,M,Low,67.23680339513865,3.32,Y
STU24239,SCH069,9,M,Medium,87.6858516394975,3.19,N
STU24240,SCH294,11,M,Low,67.21373047135921,2.93,N
STU24241,SCH390,3,F,Medium,95.57044198863014,1.28,N
STU24242,SCH242,6,F,Medium,87.88299180253829,1.68,N
STU24243,SCH412,3,M,High,76.29120560508925,2.5,N
STU24244,SCH255,9,F,Medium,76.93734358121111,2.09,N
STU24245,SCH424,12,F,Low,53.79426831012745,2.08,N
STU24246,SCH326,1,M,Low,79.09481209006525,3.11,N
STU24247,SCH470,10,F,Medium,68.84496998200925,3.43,N
STU24248,SCH062,11,M,High,94.61907379493378,3.5,N
STU24249,SCH380,7,F,Low,50.8337769912954,2.72,N
STU24250,SCH337,12,M,Medium,89.8897051847737,1.3,N
STU24251,SCH454,4,F,Low,84.31398313283299,2.05,Y
STU24252,SCH293,1,M,Medium,89.35086952348968,3.15,N
STU24253,SCH397,1,M,Medium,85.80946307909869,3.47,N
STU24254,SCH192,9,M,Medium,90.96170560788283,1.72,N
STU24255,SCH179,7,F,Medium,75.9291685697953,3.14,N
STU24256,SCH371,1,M,Medium,71.93569029273188,3.24,N
STU24257,SCH420,2,F,Low,78.65228563299372,3.4,N
STU24258,SCH283,8,F,Medium,88.50755909615478,3.58,N
STU24259,SCH034,4,F,Low,67.85961020267287,1.58,N
STU24260,SCH311,2,M,Low,60.82484368498301,2.32,N
STU24261,SCH462,2,F,Low,64.48839700934855,2.43,N
STU24262,SCH440,12,M,Medium,72.29399742861422,2.65,N
STU24263,SCH264,6,F,Low,77.03389043306802,2.65,N
STU24264,SCH342,12,M,Low,70.0297318545986,0.96,N
STU24265,SCH085,7,F,Medium,86.00781747806222,3.26,N
STU24266,SCH072,6,M,High,99.97480054371374,3.3,N
STU24267,SCH400,12,F,Low,67.42729257457351,2.79,Y
STU24268,SCH264,12,F,Low,59.618230145242634,3.09,N
STU24269,SCH271,10,M,Low,59.66084944854091,2.98,Y
STU24270,SCH161,3,F,High,80.33210354515134,2.51,N
STU24271,SCH342,7,M,Medium,83.00993497597041,2.89,N
STU24272,SCH365,5,F,Medium,77.26077933967558,2.15,N
STU24273,SCH213,10,M,High,100,2.73,N
STU24274,SCH098,2,F,Medium,90.97909861632687,2.56,N
STU24275,SCH154,12,M,Low,59.45014157722627,2.75,Y
STU24276,SCH440,11,F,Low,60.23387308762884,2.81,N
STU24277,SCH400,11,M,Low,50,2.22,N
STU24278,SCH133,5,M,Medium,74.88521047519055,1.83,N
STU24279,SCH368,2,M,High,82.9102574713473,2.2,N
STU24280,SCH338,11,F,Low,74.95272331622479,2.11,N
STU24281,SCH285,7,F,Low,72.7752879404171,2.88,N
STU24282,SCH052,2,M,Low,67.38324765566142,2.54,N
STU24283,SCH256,1,M,Medium,95.24505674644986,2.39,N
STU24284,SCH094,3,F,Medium,69.42490901876337,1.68,N
STU24285,SCH279,11,M,Low,72.24284090291484,3.64,N
STU24286,SCH118,4,M,Medium,78.21555178979513,2.3,N
STU24287,SCH230,2,F,Medium,82.12455839791063,2.41,N
STU24288,SCH423,9,F,High,75.85782294796228,3.06,N
STU24289,SCH336,4,M,Medium,84.521953185365,1.17,N
STU24290,SCH176,5,M,Medium,89.06348058916404,3.63,N
STU24291,SCH263,1,F,Medium,60.44119452239803,0.98,N
STU24292,SCH245,7,M,High,88.93656123929885,3.42,N
STU24293,SCH439,5,F,Medium,87.31816603156612,2.51,Y
STU24294,SCH164,3,F,Medium,89.5892964965331,1.93,N
STU24295,SCH184,1,M,High,100,2.43,N
STU24296,SCH001,1,F,Medium,71.93577585045492,1.94,N
STU24297,SCH066,8,M,Low,67.9520690865951,2.3,N
STU24298,SCH113,12,F,Low,61.853887083742286,2.64,N
STU24299,SCH386,1,M,Low,67.86899554142332,1.64,N
STU24300,SCH427,3,M,Medium,94.78793346844458,2.41,N
STU24301,SCH196,2,M,Medium,88.35749064967293,2.57,Y
STU24302,SCH469,10,M,Low,61.71906604835546,3.14,Y
STU24303,SCH412,8,M,Low,65.64935365518829,2.55,N
STU24304,SCH145,5,F,Medium,65.0904503394618,3.07,Y
STU24305,SCH322,10,M,Low,63.63573073218036,3.03,N
STU24306,SCH429,12,M,Medium,98.15969064678322,3.08,N
STU24307,SCH391,7,F,Low,,2.3,N
STU24308,SCH132,2,M,Medium,100,2.84,N
STU24309,SCH249,2,F,Medium,86.67704070522458,2.37,Y
STU24310,SCH285,3,M,Medium,67.82754588556764,1.13,N
STU24311,SCH190,3,F,Medium,87.16941032604143,1.95,N
STU24312,SCH389,8,M,Medium,73.47747557720065,2.43,N
STU24313,SCH041,2,F,Medium,96.46486344436417,1.96,Y
STU24314,SCH378,6,M,High,82.05879001106634,2.86,N
STU24315,SCH345,3,M,High,78.92438014294359,1.47,N
STU24316,SCH278,7,F,High,84.27984365622893,2.67,N
STU24317,SCH485,4,M,Low,75.93192144738266,2.42,N
STU24318,SCH446,3,M,Low,80.21908799646197,1.9,N
STU24319,SCH095,2,M,Low,63.63564154851163,2.42,Y
STU24320,SCH358,12,M,Medium,78.36169905802585,4.0,N
STU24321,SCH072,4,F,High,72.71649609001284,3.37,N
STU24322,SCH231,11,F,Medium,81.40057770167407,3.07,N
STU24323,SCH438,11,M,Low,,3.43,N
STU24324,SCH113,12,M,High,76.41312322322929,2.77,N
STU24325,SCH220,4,M,Medium,85.58560340396308,2.34,N
STU24326,SCH498,4,F,Low,65.97481604815023,1.84,N
STU24327,SCH205,11,M,Low,59.687739198924625,3.61,N
STU24328,SCH395,8,F,Medium,100,2.86,Y
STU24329,SCH132,10,M,Low,81.66846436251659,2.68,N
STU24330,SCH406,2,M,Low,78.64043647172738,2.88,Y
STU24331,SCH115,8,F,Medium,93.28342746475633,3.58,N
STU24332,SCH179,12,M,Low,57.924686891405514,4.0,N
STU24333,SCH409,7,M,High,91.10615168739041,2.6,N
STU24334,SCH190,1,M,Medium,71.6967252612372,2.21,N
STU24335,SCH273,5,M,Low,69.930967229835,2.95,N
STU24336,SCH174,10,F,Medium,89.52178936988851,2.18,N
STU24337,SCH483,6,M,Low,,1.24,N
STU24338,SCH209,11,F,Low,65.10630281302151,2.74,Y
STU24339,SCH160,1,M,Low,61.64243377442599,2.01,N
STU24340,SCH495,4,F,Low,67.37354567289604,2.42,Y
STU24341,SCH477,2,F,Medium,81.18805857400255,1.37,N
STU24342,SCH230,1,M,Low,68.24852321927591,3.15,N
STU24343,SCH084,12,F,Medium,77.29893753440281,2.96,N
STU24344,SCH466,5,M,Medium,96.09123278701075,1.95,N
STU24345,SCH413,11,M,Low,61.442769287583836,3.19,N
STU24346,SCH081,2,M,High,99.86265400245321,2.05,N
STU24347,SCH325,7,F,Medium,72.0293772491253,3.38,N
STU24348,SCH010,8,F,Medium,79.67086061425846,2.78,N
STU24349,SCH335,7,M,Medium,82.32473717830707,1.67,N
STU24350,SCH028,1,F,Medium,78.12959228463387,2.3,N
STU24351,SCH085,3,F,High,,3.06,N
STU24352,SCH116,5,F,Low,72.81242647756362,2.92,N
STU24353,SCH376,3,M,Medium,87.00546611860476,2.7,N
STU24354,SCH481,8,F,Low,,2.06,N
STU24355,SCH367,2,F,Medium,82.0360286831709,2.78,N
STU24356,SCH200,12,F,Low,70.20383988620344,2.04,N
STU24357,SCH124,3,M,Medium,76.386944143802,1.33,N
STU24358,SCH071,11,M,Low,64.90931765392327,2.12,N
STU24359,SCH378,1,M,Low,61.427078143876166,2.3,N
STU24360,SCH144,4,M,Low,65.35985270451503,1.23,N
STU24361,SCH253,11,F,High,81.01250705454561,2.59,N
STU24362,SCH226,7,F,Medium,89.9706859337553,3.07,N
STU24363,SCH418,2,Other,Low,78.13886457382502,2.58,N
STU24364,SCH003,1,M,Medium,92.00804849228264,3.5,N
STU24365,SCH432,5,F,Medium,79.58659017449344,3.04,N
STU24366,SCH500,3,F,Low,60.00658650295493,2.65,Y
STU24367,SCH017,1,M,Medium,83.55631760388933,2.31,N
STU24368,SCH123,1,M,Low,57.383385093646524,2.18,Y
STU24369,SCH490,3,M,Medium,67.37561428765999,1.75,N
STU24370,SCH247,12,F,Medium,94.65258718424323,2.87,N
STU24371,SCH277,6,M,High,84.24357028109661,1.81,N
STU24372,SCH126,11,M,Medium,67.67674607078521,2.0,N
STU24373,SCH464,3,M,Low,84.22126569676088,2.42,N
STU24374,SCH007,3,M,Medium,92.05291503519689,2.47,N
STU24375,SCH352,3,F,Medium,70.39484145380712,3.15,N
STU24376,SCH390,3,M,Medium,71.63886091565529,2.63,N
STU24377,SCH347,1,M,Medium,75.30260666101843,0.97,N
STU24378,SCH193,11,F,Low,64.05881828697389,3.08,N
STU24379,SCH368,1,M,Low,66.71140773616,2.57,N
STU24380,SCH276,12,M,High,69.20975063331966,2.39,N
STU24381,SCH387,8,F,High,88.83849072431269,2.93,N
STU24382,SCH273,2,Other,Low,56.53494802890665,3.08,Y
STU24383,SCH097,10,F,Medium,80.92497857113396,2.29,N
STU24384,SCH394,3,F,High,94.22351583764343,1.67,N
STU24385,SCH113,4,F,Medium,81.59365107198863,1.55,N
STU24386,SCH429,8,F,Medium,,2.34,N
STU24387,SCH126,1,F,Low,63.76984167529973,0.35,N
STU24388,SCH355,5,F,Medium,70.27393295806013,2.35,N
STU24389,SCH009,11,Other,High,100,2.47,N
STU24390,SCH399,3,F,Low,,3.08,Y
STU24391,SCH190,9,M,Low,60.95868937974487,3.22,Y
STU24392,SCH043,3,F,Low,77.09079511645223,1.87,N
STU24393,SCH216,1,F,Low,82.50292431207971,2.92,N
STU24394,SCH007,8,F,Low,72.16565938688181,2.37,N
STU24395,SCH115,10,M,Low,79.80904908796253,3.84,N
STU24396,SCH054,2,M,Low,66.371208858335,2.22,N
STU24397,SCH496,2,M,Low,87.35167691867748,2.97,N
STU24398,SCH371,12,F,Medium,81.39610519483561,3.71,N
STU24399,SCH034,11,M,Low,55.37266408562472,2.87,N
STU24400,SCH314,6,M,Low,84.17190928671391,3.25,N
STU24401,SCH291,4,F,Medium,77.80024711221013,1.63,N
STU24402,SCH329,1,M,Medium,86.83605066708039,2.99,N
STU24403,SCH243,3,F,Low,56.37632614510717,2.71,Y
STU24404,SCH450,9,M,Medium,73.3401083665493,3.24,N
STU24405,SCH115,6,F,Medium,80.42973944864785,2.39,N
STU24406,SCH245,3,F,Medium,91.91453674955405,3.04,N
STU24407,SCH002,1,M,Low,78.79156941513867,3.22,Y
STU24408,SCH263,12,F,Medium,88.272372793817,3.51,N
STU24409,SCH128,12,F,High,66.31372720322685,2.46,N
STU24410,SCH333,7,F,Low,64.1834733234461,2.35,N
STU24411,SCH316,9,F,High,93.97943037651643,2.65,N
STU24412,SCH375,1,M,Low,,1.67,Y
STU24413,SCH303,1,M,Low,83.3376931229337,2.23,N
STU24414,SCH019,8,F,Low,67.2940509038099,2.36,N
STU24415,SCH258,11,F,Medium,85.64853320840646,2.13,N
STU24416,SCH219,12,M,Low,76.64642411028615,2.91,N
STU24417,SCH136,8,M,Medium,65.78612824415332,2.27,N
STU24418,SCH022,11,M,High,77.06736389034458,4.0,N
STU24419,SCH301,2,M,Medium,91.88056944080579,3.55,N
STU24420,SCH305,2,M,Low,69.46492693872953,2.56,N
STU24421,SCH321,2,M,Medium,77.91325874860327,3.29,N
STU24422,SCH436,4,M,Low,79.00094633156102,2.71,N
STU24423,SCH331,4,F,Medium,,3.15,N
STU24424,SCH181,1,F,High,83.17460884352343,2.77,N
STU24425,SCH009,2,F,High,95.45050974346793,2.42,N
STU24426,SCH470,4,F,Low,57.76143692058926,2.18,Y
STU24427,SCH148,5,M,Low,62.468634229337766,1.76,N
STU24428,SCH129,1,F,Low,61.91123075436369,1.48,N
STU24429,SCH274,6,F,Medium,89.72902353564217,2.73,N
STU24430,SCH387,10,F,Medium,87.12558669677766,2.23,N
STU24431,SCH201,3,F,Medium,72.98360783612608,1.92,N
STU24432,SCH252,10,M,High,94.04136578776543,1.55,N
STU24433,SCH293,4,F,High,,2.06,N
STU24434,SCH451,3,M,Medium,99.05848305892474,2.87,N
STU24435,SCH094,4,F,Low,64.9964366143002,1.73,Y
STU24436,SCH345,6,M,Medium,,2.85,N
STU24437,SCH472,2,M,Low,79.39036256220042,2.79,N
STU24438,SCH281,4,M,Low,66.40232417714039,2.63,N
STU24439,SCH043,2,M,High,90.82414906685145,2.64,N
STU24440,SCH422,7,M,High,84.51872741012765,1.82,N
STU24441,SCH499,4,M,Medium,85.87386587815513,3.55,N
STU24442,SCH365,2,M,Medium,81.21624506699806,1.64,N
STU24443,SCH075,12,M,Low,62.95848590470707,3.01,N
STU24444,SCH174,12,M,Medium,97.134954313241,3.75,N
STU24445,SCH127,7,M,Low,73.31426992275055,3.08,N
STU24446,SCH388,7,M,High,91.9941735427349,2.42,N
STU24447,SCH044,2,M,Medium,75.49877346203314,2.55,N
STU24448,SCH054,11,M,Medium,84.40131002403575,1.52,N
STU24449,SCH467,9,M,Medium,88.74516931221754,3.58,N
STU24450,SCH491,8,M,Medium,86.45430019980726,2.9,N
STU24451,SCH356,5,M,Low,58.94359672513164,3.04,Y
STU24452,SCH416,3,M,Low,75.59952089568509,2.14,N
STU24453,SCH266,1,M,Medium,77.86088620438001,2.36,N
STU24454,SCH007,8,F,Low,60.08810245121564,2.28,Y
STU24455,SCH298,12,M,Medium,76.02824463218042,1.86,Y
STU24456,SCH174,2,M,Medium,76.34311947756274,1.88,N
STU24457,SCH469,5,M,Medium,77.62320599383179,1.47,N
STU24458,SCH217,7,Other,Low,50,3.46,N
STU24459,SCH315,4,M,High,81.8942284898215,2.36,N
STU24460,SCH261,9,M,Low,,1.49,N
STU24461,SCH193,12,F,Low,53.484465955603795,2.06,N
STU24462,SCH391,10,M,Medium,92.69043739220231,2.48,Y
STU24463,SCH021,5,M,High,79.93539102746216,2.29,N
STU24464,SCH219,11,F,Low,79.4970780838023,3.5,N
STU24465,SCH115,7,F,Medium,100,2.4,Y
STU24466,SCH424,3,F,Medium,87.20758292118153,3.2,Y
STU24467,SCH403,5,M,High,92.13595484069948,0.95,N
STU24468,SCH468,1,F,Medium,81.9769026917866,2.26,N
STU24469,SCH457,2,F,High,92.87040660817793,2.36,N
STU24470,SCH344,11,F,Medium,70.49440859932643,3.92,Y
STU24471,SCH260,9,F,High,100,1.08,N
STU24472,SCH188,12,F,Low,62.75130094785183,2.94,Y
STU24473,SCH447,11,F,Low,75.64725372009525,2.21,N
STU24474,SCH452,6,M,Low,63.277036557956045,2.57,N
STU24475,SCH136,1,M,Low,80.29477976138075,1.43,N
STU24476,SCH499,4,M,Medium,68.87697723223255,3.38,N
STU24477,SCH195,10,M,Medium,77.07940192962646,3.99,N
STU24478,SCH237,11,M,Medium,78.09141917690673,2.37,N
STU24479,SCH415,7,M,Medium,87.9487981952874,1.01,N
STU24480,SCH305,5,F,Low,87.91513012575878,2.22,N
STU24481,SCH311,5,F,Low,58.29190520336672,1.68,N
STU24482,SCH171,5,F,Medium,87.89402784352158,2.7,N
STU24483,SCH434,11,F,Medium,65.93896170906854,1.54,Y
STU24484,SCH456,9,M,Medium,93.44205018400163,2.04,N
STU24485,SCH392,12,M,Low,51.23186983510894,2.4,N
STU24486,SCH193,1,F,Low,61.78618998035869,3.87,N
STU24487,SCH018,7,F,Low,60.82252174012553,2.28,N
STU24488,SCH378,5,F,Low,66.75564948141759,2.1,N
STU24489,SCH485,3,M,Medium,88.52765470045705,1.79,N
STU24490,SCH178,2,M,High,88.08549782357048,2.78,N
STU24491,SCH029,3,M,High,99.10109924398012,2.09,N
STU24492,SCH043,3,M,Low,70.21498603848107,3.58,N
STU24493,SCH030,6,F,Low,60.5854376696465,2.46,Y
STU24494,SCH350,4,M,Low,88.70202213524071,2.55,N
STU24495,SCH316,1,M,Low,73.01795673204873,2.38,Y
STU24496,SCH031,4,F,Low,59.076383982001104,2.82,Y
STU24497,SCH430,8,M,Low,67.60781974107026,3.04,Y
STU24498,SCH134,9,F,Low,65.12172409500205,2.66,Y
STU24499,SCH301,4,M,High,100,1.49,N
STU24500,SCH041,9,M,Low,75.19537593344891,2.95,N
STU24501,SCH459,7,M,Low,70.07013074451105,3.17,N
STU24502,SCH474,1,M,Low,60.64251034567994,2.7,Y
STU24503,SCH214,10,M,Low,64.01204499898377,2.61,N
STU24504,SCH459,3,F,Low,75.59158983995847,2.48,N
STU24505,SCH212,1,F,Medium,81.212263468002,2.03,N
STU24506,SCH103,6,F,Low,77.52788666364962,2.54,N
STU24507,SCH436,6,M,Low,59.46321672977369,2.74,N
STU24508,SCH364,3,F,Low,61.29957327801046,3.59,N
STU24509,SCH296,11,M,Medium,100,3.47,N
STU24510,SCH370,4,M,Medium,95.6665962790031,3.07,N
STU24511,SCH084,11,M,Low,73.32134758724901,1.17,Y
STU24512,SCH316,12,F,Medium,76.79995272289669,2.03,N
STU24513,SCH089,10,F,Low,84.66189695617801,2.68,N
STU24514,SCH219,3,M,High,84.72381237337244,1.21,N
STU24515,SCH211,3,F,High,100,2.87,N
STU24516,SCH080,3,F,Medium,82.26807866742764,2.13,N
STU24517,SCH496,9,M,Medium,83.89110183469768,2.26,N
STU24518,SCH465,12,F,Medium,75.51469391169196,3.79,N
STU24519,SCH133,7,F,Low,55.36575106195108,2.47,Y
STU24520,SCH449,3,M,Medium,77.8869962500094,2.42,N
STU24521,SCH227,10,F,Low,82.96259878799066,1.29,N
STU24522,SCH116,5,M,High,95.07015234799015,1.54,N
STU24523,SCH329,4,M,Low,65.95913864454005,2.19,N
STU24524,SCH005,10,F,Low,59.81931233910652,2.8,N
STU24525,SCH108,2,M,High,92.46953462590959,2.58,N
STU24526,SCH425,4,M,Medium,73.65694625603369,2.4,N
STU24527,SCH278,11,M,Medium,85.1578604977689,3.36,N
STU24528,SCH071,10,F,Low,76.59554839820157,2.77,N
STU24529,SCH386,3,F,Low,80.69995878839173,1.69,Y
STU24530,SCH074,2,F,Low,61.89513893281785,1.7,N
STU24531,SCH060,4,M,Medium,97.85215518758855,3.67,N
STU24532,SCH168,6,M,Low,77.22820815663115,2.88,N
STU24533,SCH336,2,M,Low,68.0440136675064,2.18,Y
STU24534,SCH321,2,M,Low,,1.6,N
STU24535,SCH261,9,F,High,69.72175894675009,2.21,N
STU24536,SCH273,10,F,Low,80.09600805151696,2.14,N
STU24537,SCH497,11,M,Medium,71.9729699547634,2.7,N
STU24538,SCH216,3,F,Low,82.18890450948066,3.38,N
STU24539,SCH300,6,F,Medium,76.03699019881878,2.43,N
STU24540,SCH131,3,F,Medium,76.79610815383447,2.73,N
STU24541,SCH031,12,M,Medium,81.92634853156744,3.07,N
STU24542,SCH356,2,F,Low,65.20395605092202,3.31,Y
STU24543,SCH260,7,M,Medium,92.75028027367439,3.12,N
STU24544,SCH246,3,M,Low,60.769531770249166,3.0,N
STU24545,SCH061,1,M,Medium,84.62854139824275,2.14,Y
STU24546,SCH424,4,F,Medium,76.05247170419801,3.6,N
STU24547,SCH118,4,F,Low,78.17192285731322,2.44,N
STU24548,SCH184,9,M,High,100,2.17,N
STU24549,SCH236,2,F,Medium,71.4309947918757,1.95,N
STU24550,SCH127,3,M,Medium,94.08807520437388,2.86,N
STU24551,SCH404,10,M,Low,65.54489194358933,3.24,Y
STU24552,SCH448,1,F,Low,76.33486887702101,2.34,N
STU24553,SCH001,5,M,Medium,91.68096380844054,2.23,N
STU24554,SCH145,4,F,High,93.9219693501716,1.94,N
STU24555,SCH034,11,F,Low,56.56361786879627,1.89,Y
STU24556,SCH467,7,M,Medium,84.79148273317342,2.05,N
STU24557,SCH062,12,F,Medium,80.04100006840204,2.39,N
STU24558,SCH440,4,M,High,79.42223649472425,1.41,N
STU24559,SCH237,8,F,Medium,64.82061414253243,2.78,N
STU24560,SCH139,2,M,Medium,76.1137694201313,1.54,N
STU24561,SCH489,10,M,Low,68.49022636564386,2.8,N
STU24562,SCH231,7,F,Low,62.58230029679267,3.87,Y
STU24563,SCH163,11,M,Low,75.1536932739491,2.22,N
STU24564,SCH021,11,M,High,76.95663147745843,1.48,N
STU24565,SCH460,4,F,Medium,94.79780688117465,2.67,N
STU24566,SCH348,5,F,Medium,91.58448781992284,1.01,N
